2146	0	0	0	0	0	0	0	0	0	0	0	0	0.86142876
2147	0	0	0	0	0	0	0	0	0	0	0	0	0.86322831
2148	0	0	0	0	0	0	0	0	0	0	0	0	0.86511218
2149	0	0	0	0	0	0	0	0	0	0	0	0	0.86729320
2150	0	0	0	0	0	0	0	0	0	0	0	0	0.86967076
2151	0	0	0	0	0	0	0	0	0	0	0	0	0.87427502
2152	0	0	0	0	0	0	0	0	0	0	0	0	0.87856212
2153	0	0	0	0	0	0	0	0	0	0	0	0	0.88241466
2154	0	0	0	0	0	0	0	0	0	0	0	0	0.88590611
2155	0	0	0	0	0	0	0	0	0	0	0	0	0.88945160
2156	0	0	0	0	0	0	0	0	0	0	0	0	0.89320419
2157	0	0	0	0	0	0	0	0	0	0	0	0	0.89667380
2158	0	0	0	0	0	0	0	0	0	0	0	0	0.89987484
2159	0	0	0	0	0	0	0	0	0	0	0	0	0.90257636
2160	0	0	0	0	0	0	0	0	0	0	0	0	0.90481219
2161	0	0	0	0	0	0	0	0	0	0	0	0	0.90550545
2162	0	0	0	0	0	0	0	0	0	0	0	0	0.90564491
2163	0	0	0	0	0	0	0	0	0	0	0	0	0.90548208
2164	0	0	0	0	0	0	0	0	0	0	0	0	0.90513822
2165	0	0	0	0	0	0	0	0	0	0	0	0	0.90476379
2166	0	0	0	0	0	0	0	0	0	0	0	0	0.90406427
2167	0	0	0	0	0	0	0	0	0	0	0	0	0.90332978
2168	0	0	0	0	0	0	0	0	0	0	0	0	0.90274309
2169	0	0	0	0	0	0	0	0	0	0	0	0	0.90235795
2170	0	0	0	0	0	0	0	0	0	0	0	0	0.90196488
2171	0	0	0	0	0	0	0	0	0	0	0	0	0.90340528
2172	0	0	0	0	0	0	0	0	0	0	0	0	0.90429478
2173	0	0	0	0	0	0	0	0	0	0	0	0	0.90529761
2174	0	0	0	0	0	0	0	0	0	0	0	0	0.90642862
2175	0	0	0	0	0	0	0	0	0	0	0	0	0.90807348
2176	0	0	0	0	0	0	0	0	0	0	0	0	0.91010493
2177	0	0	0	0	0	0	0	0	0	0	0	0	0.91293181
2178	0	0	0	0	0	0	0	0	0	0	0	0	0.91556686
2179	0	0	0	0	0	0	0	0	0	0	0	0	0.91842631
2180	0	0	0	0	0	0	0	0	0	0	0	0	0.92128288
2181	0	0	0	0	0	0	0	0	0	0	0	0	0.92431702
2182	0	0	0	0	0	0	0	0	0	0	0	0	0.92719913
2183	0	0	0	0	0	0	0	0	0	0	0	0	0.92972159
2184	0	0	0	0	0	0	0	0	0	0	0	0	0.93190455
2185	0	0	0	0	0	0	0	0	0	0	0	0	0.93412538
2186	0	0	0	0	0	0	0	0	0	0	0	0	0.93588954
2187	0	0	0	0	0	0	0	0	0	0	0	0	0.93707083
2188	0	0	0	0	0	0	0	0	0	0	0	0	0.93762594
2189	0	0	0	0	0	0	0	0	0	0	0	0	0.93828534
2190	0	0	0	0	0	0	0	0	0	0	0	0	0.93763643
2191	0	0	0	0	0	0	0	0	0	0	0	0	0.94042634
2192	0	0	0	0	0	0	0	0	0	0	0	0	0.94250397
2193	0	0	0	0	0	0	0	0	0	0	0	0	0.94324531
2194	0	0	0	0	0	0	0	0	0	0	0	0	0.94301861
2195	0	0	0	0	0	0	0	0	0	0	0	0	0.94210283
2196	0	0	0	0	0	0	0	0	0	0	0	0	0.94061808
2197	0	0	0	0	0	0	0	0	0	0	0	0	0.93841726
2198	0	0	0	0	0	0	0	0	0	0	0	0	0.93665003
2199	0	0	0	0	0	0	0	0	0	0	0	0	0.93524569
2200	0	0	0	0	0	0	0	0	0	0	0	0	0.93301102
2201	0	0	0	0	0	0	0	0	0	0	0	0	0.92686708
2202	0	0	0	0	0	0	0	0	0	0	0	0	0.92104485
2203	0	0	0	0	0	0	0	0	0	0	0	0	0.91547175
2204	0	0	0	0	0	0	0	0	0	0	0	0	0.91100989
2205	0	0	0	0	0	0	0	0	0	0	0	0	0.90828339
2206	0	0	0	0	0	0	0	0	0	0	0	0	0.90727330
2207	0	0	0	0	0	0	0	0	0	0	0	0	0.90817907
2208	0	0	0	0	0	0	0	0	0	0	0	0	0.91115631
2209	0	0	0	0	0	0	0	0	0	0	0	0	0.91617845
2210	0	0	0	0	0	0	0	0	0	0	0	0	0.92284525
2211	0	0	0	0	0	0	0	0	0	0	0	0	0.92059829
2212	0	0	0	0	0	0	0	0	0	0	0	0	0.91947472
2213	0	0	0	0	0	0	0	0	0	0	0	0	0.91947973
2214	0	0	0	0	0	0	0	0	0	0	0	0	0.92126575
2215	0	0	0	0	0	0	0	0	0	0	0	0	0.92451632
2216	0	0	0	0	0	0	0	0	0	0	0	0	0.92772589
2217	0	0	0	0	0	0	0	0	0	0	0	0	0.93196884
2218	0	0	0	0	0	0	0	0	0	0	0	0	0.93676408
2219	0	0	0	0	0	0	0	0	0	0	0	0	0.94147739
2220	0	0	0	0	0	0	0	0	0	0	0	0	0.94679545
2221	0	0	0	0	0	0	0	0	0	0	0	0	0.95119533
2222	0	0	0	0	0	0	0	0	0	0	0	0	0.95443018
2223	0	0	0	0	0	0	0	0	0	0	0	0	0.95704142
2224	0	0	0	0	0	0	0	0	0	0	0	0	0.95972628
2225	0	0	0	0	0	0	0	0	0	0	0	0	0.96253720
2226	0	0	0	0	0	0	0	0	0	0	0	0	0.96485326
2227	0	0	0	0	0	0	0	0	0	0	0	0	0.96603599
2228	0	0	0	0	0	0	0	0	0	0	0	0	0.96664138
2229	0	0	0	0	0	0	0	0	0	0	0	0	0.96630455
2230	0	0	0	0	0	0	0	0	0	0	0	0	0.96545713
2231	0	0	0	0	0	0	0	0	0	0	0	0	0.96484036
2232	0	0	0	0	0	0	0	0	0	0	0	0	0.96365512
2233	0	0	0	0	0	0	0	0	0	0	0	0	0.96169531
2234	0	0	0	0	0	0	0	0	0	0	0	0	0.95944859
2235	0	0	0	0	0	0	0	0	0	0	0	0	0.95732078
2236	0	0	0	0	0	0	0	0	0	0	0	0	0.95513625
2237	0	0	0	0	0	0	0	0	0	0	0	0	0.95355574
2238	0	0	0	0	0	0	0	0	0	0	0	0	0.95273072
2239	0	0	0	0	0	0	0	0	0	0	0	0	0.95217795
2240	0	0	0	0	0	0	0	0	0	0	0	0	0.95172542
2241	0	0	0	0	0	0	0	0	0	0	0	0	0.95214030
2242	0	0	0	0	0	0	0	0	0	0	0	0	0.95263595
2243	0	0	0	0	0	0	0	0	0	0	0	0	0.95405248
2244	0	0	0	0	0	0	0	0	0	0	0	0	0.95707559
2245	0	0	0	0	0	0	0	0	0	0	0	0	0.96063594
2246	0	0	0	0	0	0	0	0	0	0	0	0	0.96421772
2247	0	0	0	0	0	0	0	0	0	0	0	0	0.96830187
2248	0	0	0	0	0	0	0	0	0	0	0	0	0.97268597
2249	0	0	0	0	0	0	0	0	0	0	0	0	0.97741944
2250	0	0	0	0	0	0	0	0	0	0	0	0	0.98289489
2251	0	0	0	0	0	0	0	0	0	0	0	0	0.98714290
2252	0	0	0	0	0	0	0	0	0	0	0	0	0.99073348
2253	0	0	0	0	0	0	0	0	0	0	0	0	0.99398244
2254	0	0	0	0	0	0	0	0	0	0	0	0	0.99678431
2255	0	0	0	0	0	0	0	0	0	0	0	0	0.99875181
2256	0	0	0	0	0	0	0	0	0	0	0	0	1.00000000
2257	0	0	0	0	0	0	0	0	0	0	0	0	0.99992840
2258	0	0	0	0	0	0	0	0	0	0	0	0	0.99915230
2259	0	0	0	0	0	0	0	0	0	0	0	0	0.99712951
2260	0	0	0	0	0	0	0	0	0	0	0	0	0.99388228
2261	0	0	0	0	0	0	0	0	0	0	0	0	0.98968273
2262	0	0	0	0	0	0	0	0	0	0	0	0	0.98373274
2263	0	0	0	0	0	0	0	0	0	0	0	0	0.97621057
2264	0	0	0	0	0	0	0	0	0	0	0	0	0.96780985
2265	0	0	0	0	0	0	0	0	0	0	0	0	0.95833495
2266	0	0	0	0	0	0	0	0	0	0	0	0	0.94842856
2267	0	0	0	0	0	0	0	0	0	0	0	0	0.93818752
2268	0	0	0	0	0	0	0	0	0	0	0	0	0.92770780
2269	0	0	0	0	0	0	0	0	0	0	0	0	0.91702104
2270	0	0	0	0	0	0	0	0	0	0	0	0	0.90597951
2271	0	0	0	0	0	0	0	0	0	0	0	0	0.89384371
2272	0	0	0	0	0	0	0	0	0	0	0	0	0.88165575
2273	0	0	0	0	0	0	0	0	0	0	0	0	0.86861704
2274	0	0	0	0	0	0	0	0	0	0	0	0	0.85460324
2275	0	0	0	0	0	0	0	0	0	0	0	0	0.84058628
2276	0	0	0	0	0	0	0	0	0	0	0	0	0.82598123
2277	0	0	0	0	0	0	0	0	0	0	0	0	0.80948042
2278	0	0	0	0	0	0	0	0	0	0	0	0	0.79182917
2279	0	0	0	0	0	0	0	0	0	0	0	0	0.77240520
2280	0	0	0	0	0	0	0	0	0	0	0	0	0.74907137
2281	0	0	0	0	0	0	0	0	0	0	0	0	0.72031195
2282	0	0	0	0	0	0	0	0	0	0	0	0	0.68815487
2283	0	0	0	0	0	0	0	0	0	0	0	0	0.65125598
2284	0	0	0	0	0	0	0	0	0	0	0	0	0.61002440
2285	0	0	0	0	0	0	0	0	0	0	0	0	0.56600904
2286	0	0	0	0	0	0	0	0	0	0	0	0	0.52095058
2287	0	0	0	0	0	0	0	0	0	0	0	0	0.47464344
2288	0	0	0	0	0	0	0	0	0	0	0	0	0.42924778
2289	0	0	0	0	0	0	0	0	0	0	0	0	0.38584718
2290	0	0	0	0	0	0	0	0	0	0	0	0	0.34208462
2291	0	0	0	0	0	0	0	0	0	0	0	0	0.30067509
2292	0	0	0	0	0	0	0	0	0	0	0	0	0.26317221
2293	0	0	0	0	0	0	0	0	0	0	0	0	0.22770037
2294	0	0	0	0	0	0	0	0	0	0	0	0	0.19571781
2295	0	0	0	0	0	0	0	0	0	0	0	0	0.16808736
2296	0	0	0	0	0	0	0	0	0	0	0	0	0.14467686
2297	0	0	0	0	0	0	0	0	0	0	0	0	0.12482737
2298	0	0	0	0	0	0	0	0	0	0	0	0	0.10823403
2299	0	0	0	0	0	0	0	0	0	0	0	0	0.09439655
2300	0	0	0	0	0	0	0	0	0	0	0	0	0.08235799
2301	0	0	0	0	0	0	0	0	0	0	0	0	0.07149445
2302	0	0	0	0	0	0	0	0	0	0	0	0	0.06268550
2303	0	0	0	0	0	0	0	0	0	0	0	0	0.05498009
2304	0	0	0	0	0	0	0	0	0	0	0	0	0.04818852
2305	0	0	0	0	0	0	0	0	0	0	0	0	0.04285814
2306	0	0	0	0	0	0	0	0	0	0	0	0	0.03859244
2307	0	0	0	0	0	0	0	0	0	0	0	0	0.03494044
2308	0	0	0	0	0	0	0	0	0	0	0	0	0.03199172
2309	0	0	0	0	0	0	0	0	0	0	0	0	0.02958044
2310	0	0	0	0	0	0	0	0	0	0	0	0	0.02741084
2311	0	0	0	0	0	0	0	0	0	0	0	0	0.02556884
2312	0	0	0	0	0	0	0	0	0	0	0	0	0.02395058
2313	0	0	0	0	0	0	0	0	0	0	0	0	0.02166741
2314	0	0	0	0	0	0	0	0	0	0	0	0	0.01914570
2315	0	0	0	0	0	0	0	0	0	0	0	0	0.01632139
2316	0	0	0	0	0	0	0	0	0	0	0	0	0.01098370
2317	0	0	0	0	0	0	0	0	0	0	0	0	0.00736032
2318	0	0	0	0	0	0	0	0	0	0	0	0	0.00649061
2319	0	0	0	0	0	0	0	0	0	0	0	0	0.00469736
2320	0	0	0	0	0	0	0	0	0	0	0	0	0.00205874
2321	0	0	0	0	0	0	0	0	0	0	0	0	0
2322	0	0	0	0	0	0	0	0	0	0	0	0	0
2323	0	0	0	0	0	0	0	0	0	0	0	0	0
2324	0	0	0	0	0	0	0	0	0	0	0	0	0
2325	0	0	0	0	0	0	0	0	0	0	0	0	0
2326	0	0	0	0	0	0	0	0	0	0	0	0	0
2327	0	0	0	0	0	0	0	0	0	0	0	0	0
2328	0	0	0	0	0	0	0	0	0	0	0	0	0
2329	0	0	0	0	0	0	0	0	0	0	0	0	0
2330	0	0	0	0	0	0	0	0	0	0	0	0	0
2331	0	0	0	0	0	0	0	0	0	0	0	0	0
2332	0	0	0	0	0	0	0	0	0	0	0	0	0
2333	0	0	0	0	0	0	0	0	0	0	0	0	0
2334	0	0	0	0	0	0	0	0	0	0	0	0	0
2335	0	0	0	0	0	0	0	0	0	0	0	0	0
2336	0	0	0	0	0	0	0	0	0	0	0	0	0
2337	0	0	0	0	0	0	0	0	0	0	0	0	0
2338	0	0	0	0	0	0	0	0	0	0	0	0	0
2339	0	0	0	0	0	0	0	0	0	0	0	0	0
2340	0	0	0	0	0	0	0	0	0	0	0	0	0
2341	0	0	0	0	0	0	0	0	0	0	0	0	0
2342	0	0	0	0	0	0	0	0	0	0	0	0	0
2343	0	0	0	0	0	0	0	0	0	0	0	0	0
2344	0	0	0	0	0	0	0	0	0	0	0	0	0
2345	0	0	0	0	0	0	0	0	0	0	0	0	0
2346	0	0	0	0	0	0	0	0	0	0	0	0	0
2347	0	0	0	0	0	0	0	0	0	0	0	0	0
2348	0	0	0	0	0	0	0	0	0	0	0	0	0
2349	0	0	0	0	0	0	0	0	0	0	0	0	0
2350	0	0	0	0	0	0	0	0	0	0	0	0	0
2351	0	0	0	0	0	0	0	0	0	0	0	0	0
2352	0	0	0	0	0	0	0	0	0	0	0	0	0
2353	0	0	0	0	0	0	0	0	0	0	0	0	0
2354	0	0	0	0	0	0	0	0	0	0	0	0	0
2355	0	0	0	0	0	0	0	0	0	0	0	0	0
2356	0	0	0	0	0	0	0	0	0	0	0	0	0
2357	0	0	0	0	0	0	0	0	0	0	0	0	0
2358	0	0	0	0	0	0	0	0	0	0	0	0	0
2359	0	0	0	0	0	0	0	0	0	0	0	0	0
2360	0	0	0	0	0	0	0	0	0	0	0	0	0
2361	0	0	0	0	0	0	0	0	0	0	0	0	0
2362	0	0	0	0	0	0	0	0	0	0	0	0	0
2363	0	0	0	0	0	0	0	0	0	0	0	0	0
2364	0	0	0	0	0	0	0	0	0	0	0	0	0
2365	0	0	0	0	0	0	0	0	0	0	0	0	0
2366	0	0	0	0	0	0	0	0	0	0	0	0	0
2367	0	0	0	0	0	0	0	0	0	0	0	0	0
2368	0	0	0	0	0	0	0	0	0	0	0	0	0
2369	0	0	0	0	0	0	0	0	0	0	0	0	0
2370	0	0	0	0	0	0	0	0	0	0	0	0	0
2371	0	0	0	0	0	0	0	0	0	0	0	0	0
2372	0	0	0	0	0	0	0	0	0	0	0	0	0
2373	0	0	0	0	0	0	0	0	0	0	0	0	0
2374	0	0	0	0	0	0	0	0	0	0	0	0	0
2375	0	0	0	0	0	0	0	0	0	0	0	0	0
2376	0	0	0	0	0	0	0	0	0	0	0	0	0
2377	0	0	0	0	0	0	0	0	0	0	0	0	0
2378	0	0	0	0	0	0	0	0	0	0	0	0	0
2379	0	0	0	0	0	0	0	0	0	0	0	0	0
2380	0	0	0	0	0	0	0	0	0	0	0	0	0
2381	0	0	0	0	0	0	0	0	0	0	0	0	0
2382	0	0	0	0	0	0	0	0	0	0	0	0	0
2383	0	0	0	0	0	0	0	0	0	0	0	0	0
2384	0	0	0	0	0	0	0	0	0	0	0	0	0
2385	0	0	0	0	0	0	0	0	0	0	0	0	0
2386	0	0	0	0	0	0	0	0	0	0	0	0	0
2387	0	0	0	0	0	0	0	0	0	0	0	0	0
2388	0	0	0	0	0	0	0	0	0	0	0	0	0
2389	0	0	0	0	0	0	0	0	0	0	0	0	0
2390	0	0	0	0	0	0	0	0	0	0	0	0	0
2391	0	0	0	0	0	0	0	0	0	0	0	0	0
2392	0	0	0	0	0	0	0	0	0	0	0	0	0
2393	0	0	0	0	0	0	0	0	0	0	0	0	0
2394	0	0	0	0	0	0	0	0	0	0	0	0	0
2395	0	0	0	0	0	0	0	0	0	0	0	0	0
2396	0	0	0	0	0	0	0	0	0	0	0	0	0
2397	0	0	0	0	0	0	0	0	0	0	0	0	0
2398	0	0	0	0	0	0	0	0	0	0	0	0	0
2399	0	0	0	0	0	0	0	0	0	0	0	0	0
2400	0	0	0	0	0	0	0	0	0	0	0	0	0
2401	0	0	0	0	0	0	0	0	0	0	0	0	0
2402	0	0	0	0	0	0	0	0	0	0	0	0	0
2403	0	0	0	0	0	0	0	0	0	0	0	0	0
2404	0	0	0	0	0	0	0	0	0	0	0	0	0
2405	0	0	0	0	0	0	0	0	0	0	0	0	0
2406	0	0	0	0	0	0	0	0	0	0	0	0	0
2407	0	0	0	0	0	0	0	0	0	0	0	0	0
2408	0	0	0	0	0	0	0	0	0	0	0	0	0
2409	0	0	0	0	0	0	0	0	0	0	0	0	0
2410	0	0	0	0	0	0	0	0	0	0	0	0	0
2411	0	0	0	0	0	0	0	0	0	0	0	0	0
2412	0	0	0	0	0	0	0	0	0	0	0	0	0
2413	0	0	0	0	0	0	0	0	0	0	0	0	0
2414	0	0	0	0	0	0	0	0	0	0	0	0	0
2415	0	0	0	0	0	0	0	0	0	0	0	0	0
2416	0	0	0	0	0	0	0	0	0	0	0	0	0
2417	0	0	0	0	0	0	0	0	0	0	0	0	0
2418	0	0	0	0	0	0	0	0	0	0	0	0	0
2419	0	0	0	0	0	0	0	0	0	0	0	0	0
2420	0	0	0	0	0	0	0	0	0	0	0	0	0
2421	0	0	0	0	0	0	0	0	0	0	0	0	0
2422	0	0	0	0	0	0	0	0	0	0	0	0	0
2423	0	0	0	0	0	0	0	0	0	0	0	0	0
2424	0	0	0	0	0	0	0	0	0	0	0	0	0
2425	0	0	0	0	0	0	0	0	0	0	0	0	0
2426	0	0	0	0	0	0	0	0	0	0	0	0	0
2427	0	0	0	0	0	0	0	0	0	0	0	0	0
2428	0	0	0	0	0	0	0	0	0	0	0	0	0
2429	0	0	0	0	0	0	0	0	0	0	0	0	0
2430	0	0	0	0	0	0	0	0	0	0	0	0	0
2431	0	0	0	0	0	0	0	0	0	0	0	0	0
2432	0	0	0	0	0	0	0	0	0	0	0	0	0
2433	0	0	0	0	0	0	0	0	0	0	0	0	0
2434	0	0	0	0	0	0	0	0	0	0	0	0	0
2435	0	0	0	0	0	0	0	0	0	0	0	0	0
2436	0	0	0	0	0	0	0	0	0	0	0	0	0
2437	0	0	0	0	0	0	0	0	0	0	0	0	0
2438	0	0	0	0	0	0	0	0	0	0	0	0	0
2439	0	0	0	0	0	0	0	0	0	0	0	0	0
2440	0	0	0	0	0	0	0	0	0	0	0	0	0
2441	0	0	0	0	0	0	0	0	0	0	0	0	0
2442	0	0	0	0	0	0	0	0	0	0	0	0	0
2443	0	0	0	0	0	0	0	0	0	0	0	0	0
2444	0	0	0	0	0	0	0	0	0	0	0	0	0
2445	0	0	0	0	0	0	0	0	0	0	0	0	0
2446	0	0	0	0	0	0	0	0	0	0	0	0	0
2447	0	0	0	0	0	0	0	0	0	0	0	0	0
2448	0	0	0	0	0	0	0	0	0	0	0	0	0
2449	0	0	0	0	0	0	0	0	0	0	0	0	0
2450	0	0	0	0	0	0	0	0	0	0	0	0	0
2451	0	0	0	0	0	0	0	0	0	0	0	0	0
2452	0	0	0	0	0	0	0	0	0	0	0	0	0
2453	0	0	0	0	0	0	0	0	0	0	0	0	0
2454	0	0	0	0	0	0	0	0	0	0	0	0	0
2455	0	0	0	0	0	0	0	0	0	0	0	0	0
2456	0	0	0	0	0	0	0	0	0	0	0	0	0
2457	0	0	0	0	0	0	0	0	0	0	0	0	0
2458	0	0	0	0	0	0	0	0	0	0	0	0	0
2459	0	0	0	0	0	0	0	0	0	0	0	0	0
2460	0	0	0	0	0	0	0	0	0	0	0	0	0
2461	0	0	0	0	0	0	0	0	0	0	0	0	0
2462	0	0	0	0	0	0	0	0	0	0	0	0	0
2463	0	0	0	0	0	0	0	0	0	0	0	0	0
2464	0	0	0	0	0	0	0	0	0	0	0	0	0
2465	0	0	0	0	0	0	0	0	0	0	0	0	0
2466	0	0	0	0	0	0	0	0	0	0	0	0	0
2467	0	0	0	0	0	0	0	0	0	0	0	0	0
2468	0	0	0	0	0	0	0	0	0	0	0	0	0
2469	0	0	0	0	0	0	0	0	0	0	0	0	0
2470	0	0	0	0	0	0	0	0	0	0	0	0	0
2471	0	0	0	0	0	0	0	0	0	0	0	0	0
2472	0	0	0	0	0	0	0	0	0	0	0	0	0
2473	0	0	0	0	0	0	0	0	0	0	0	0	0
2474	0	0	0	0	0	0	0	0	0	0	0	0	0
2475	0	0	0	0	0	0	0	0	0	0	0	0	0
2476	0	0	0	0	0	0	0	0	0	0	0	0	0
2477	0	0	0	0	0	0	0	0	0	0	0	0	0
2478	0	0	0	0	0	0	0	0	0	0	0	0	0
2479	0	0	0	0	0	0	0	0	0	0	0	0	0
2480	0	0	0	0	0	0	0	0	0	0	0	0	0
2481	0	0	0	0	0	0	0	0	0	0	0	0	0
2482	0	0	0	0	0	0	0	0	0	0	0	0	0
2483	0	0	0	0	0	0	0	0	0	0	0	0	0
2484	0	0	0	0	0	0	0	0	0	0	0	0	0
2485	0	0	0	0	0	0	0	0	0	0	0	0	0
2486	0	0	0	0	0	0	0	0	0	0	0	0	0
2487	0	0	0	0	0	0	0	0	0	0	0	0	0
2488	0	0	0	0	0	0	0	0	0	0	0	0	0
2489	0	0	0	0	0	0	0	0	0	0	0	0	0
2490	0	0	0	0	0	0	0	0	0	0	0	0	0
2491	0	0	0	0	0	0	0	0	0	0	0	0	0
2492	0	0	0	0	0	0	0	0	0	0	0	0	0
2493	0	0	0	0	0	0	0	0	0	0	0	0	0
2494	0	0	0	0	0	0	0	0	0	0	0	0	0
2495	0	0	0	0	0	0	0	0	0	0	0	0	0
2496	0	0	0	0	0	0	0	0	0	0	0	0	0
2497	0	0	0	0	0	0	0	0	0	0	0	0	0
2498	0	0	0	0	0	0	0	0	0	0	0	0	0
2499	0	0	0	0	0	0	0	0	0	0	0	0	0
2500	0	0	0	0	0	0	0	0	0	0	0	0	0
2501	0	0	0	0	0	0	0	0	0	0	0	0	0
2502	0	0	0	0	0	0	0	0	0	0	0	0	0
2503	0	0	0	0	0	0	0	0	0	0	0	0	0
2504	0	0	0	0	0	0	0	0	0	0	0	0	0
2505	0	0	0	0	0	0	0	0	0	0	0	0	0
2506	0	0	0	0	0	0	0	0	0	0	0	0	0
2507	0	0	0	0	0	0	0	0	0	0	0	0	0
2508	0	0	0	0	0	0	0	0	0	0	0	0	0
2509	0	0	0	0	0	0	0	0	0	0	0	0	0
2510	0	0	0	0	0	0	0	0	0	0	0	0	0
2511	0	0	0	0	0	0	0	0	0	0	0	0	0
2512	0	0	0	0	0	0	0	0	0	0	0	0	0
2513	0	0	0	0	0	0	0	0	0	0	0	0	0
2514	0	0	0	0	0	0	0	0	0	0	0	0	0
2515	0	0	0	0	0	0	0	0	0	0	0	0	0
2516	0	0	0	0	0	0	0	0	0	0	0	0	0
2517	0	0	0	0	0	0	0	0	0	0	0	0	0
2518	0	0	0	0	0	0	0	0	0	0	0	0	0
2519	0	0	0	0	0	0	0	0	0	0	0	0	0
2520	0	0	0	0	0	0	0	0	0	0	0	0	0
2521	0	0	0	0	0	0	0	0	0	0	0	0	0
2522	0	0	0	0	0	0	0	0	0	0	0	0	0
2523	0	0	0	0	0	0	0	0	0	0	0	0	0
2524	0	0	0	0	0	0	0	0	0	0	0	0	0
2525	0	0	0	0	0	0	0	0	0	0	0	0	0
2526	0	0	0	0	0	0	0	0	0	0	0	0	0
2527	0	0	0	0	0	0	0	0	0	0	0	0	0
2528	0	0	0	0	0	0	0	0	0	0	0	0	0
2529	0	0	0	0	0	0	0	0	0	0	0	0	0
2530	0	0	0	0	0	0	0	0	0	0	0	0	0
2531	0	0	0	0	0	0	0	0	0	0	0	0	0
2532	0	0	0	0	0	0	0	0	0	0	0	0	0
2533	0	0	0	0	0	0	0	0	0	0	0	0	0
2534	0	0	0	0	0	0	0	0	0	0	0	0	0
2535	0	0	0	0	0	0	0	0	0	0	0	0	0
2536	0	0	0	0	0	0	0	0	0	0	0	0	0
2537	0	0	0	0	0	0	0	0	0	0	0	0	0
2538	0	0	0	0	0	0	0	0	0	0	0	0	0
2539	0	0	0	0	0	0	0	0	0	0	0	0	0
2540	0	0	0	0	0	0	0	0	0	0	0	0	0
2541	0	0	0	0	0	0	0	0	0	0	0	0	0
2542	0	0	0	0	0	0	0	0	0	0	0	0	0
2543	0	0	0	0	0	0	0	0	0	0	0	0	0
2544	0	0	0	0	0	0	0	0	0	0	0	0	0
2545	0	0	0	0	0	0	0	0	0	0	0	0	0
2546	0	0	0	0	0	0	0	0	0	0	0	0	0
2547	0	0	0	0	0	0	0	0	0	0	0	0	0
2548	0	0	0	0	0	0	0	0	0	0	0	0	0
2549	0	0	0	0	0	0	0	0	0	0	0	0	0
2550	0	0	0	0	0	0	0	0	0	0	0	0	0
2551	0	0	0	0	0	0	0	0	0	0	0	0	0
2552	0	0	0	0	0	0	0	0	0	0	0	0	0
2553	0	0	0	0	0	0	0	0	0	0	0	0	0
2554	0	0	0	0	0	0	0	0	0	0	0	0	0
2555	0	0	0	0	0	0	0	0	0	0	0	0	0
2556	0	0	0	0	0	0	0	0	0	0	0	0	0
2557	0	0	0	0	0	0	0	0	0	0	0	0	0
2558	0	0	0	0	0	0	0	0	0	0	0	0	0
2559	0	0	0	0	0	0	0	0	0	0	0	0	0
2560	0	0	0	0	0	0	0	0	0	0	0	0	0
2561	0	0	0	0	0	0	0	0	0	0	0	0	0
2562	0	0	0	0	0	0	0	0	0	0	0	0	0
2563	0	0	0	0	0	0	0	0	0	0	0	0	0
2564	0	0	0	0	0	0	0	0	0	0	0	0	0
2565	0	0	0	0	0	0	0	0	0	0	0	0	0
2566	0	0	0	0	0	0	0	0	0	0	0	0	0
2567	0	0	0	0	0	0	0	0	0	0	0	0	0
2568	0	0	0	0	0	0	0	0	0	0	0	0	0
2569	0	0	0	0	0	0	0	0	0	0	0	0	0
2570	0	0	0	0	0	0	0	0	0	0	0	0	0
2571	0	0	0	0	0	0	0	0	0	0	0	0	0
2572	0	0	0	0	0	0	0	0	0	0	0	0	0
2573	0	0	0	0	0	0	0	0	0	0	0	0	0
2574	0	0	0	0	0	0	0	0	0	0	0	0	0
2575	0	0	0	0	0	0	0	0	0	0	0	0	0
2576	0	0	0	0	0	0	0	0	0	0	0	0	0
2577	0	0	0	0	0	0	0	0	0	0	0	0	0
2578	0	0	0	0	0	0	0	0	0	0	0	0	0
2579	0	0	0	0	0	0	0	0	0	0	0	0	0
2580	0	0	0	0	0	0	0	0	0	0	0	0	0
2581	0	0	0	0	0	0	0	0	0	0	0	0	0
2582	0	0	0	0	0	0	0	0	0	0	0	0	0
2583	0	0	0	0	0	0	0	0	0	0	0	0	0
2584	0	0	0	0	0	0	0	0	0	0	0	0	0
2585	0	0	0	0	0	0	0	0	0	0	0	0	0
2586	0	0	0	0	0	0	0	0	0	0	0	0	0
2587	0	0	0	0	0	0	0	0	0	0	0	0	0
2588	0	0	0	0	0	0	0	0	0	0	0	0	0
2589	0	0	0	0	0	0	0	0	0	0	0	0	0
2590	0	0	0	0	0	0	0	0	0	0	0	0	0
2591	0	0	0	0	0	0	0	0	0	0	0	0	0
2592	0	0	0	0	0	0	0	0	0	0	0	0	0
2593	0	0	0	0	0	0	0	0	0	0	0	0	0
2594	0	0	0	0	0	0	0	0	0	0	0	0	0
2595	0	0	0	0	0	0	0	0	0	0	0	0	0
2596	0	0	0	0	0	0	0	0	0	0	0	0	0
2597	0	0	0	0	0	0	0	0	0	0	0	0	0
2598	0	0	0	0	0	0	0	0	0	0	0	0	0
2599	0	0	0	0	0	0	0	0	0	0	0	0	0
2600	0	0	0	0	0	0	0	0	0	0	0	0	0
